10 	 -1.360051201413659 	 2.828492135994541e-8 	 -0.007601007686002926
20 	 -1.3556380742548306 	 1.700445897545922e-8 	 -0.03381147923914991
30 	 -1.410738701049302 	 1.4707843827730064e-8 	 -0.08020567408056123
40 	 -1.4337919283764438 	 1.1907553430607499e-8 	 -0.3970048099980708
50 	 -1.386892084498049 	 9.422949712597908e-9 	 -0.4575202126515604
60 	 -1.4051671159864418 	 7.919529956002328e-9 	 -0.4604912723912066
70 	 -1.37906294604374 	 6.180843943051626e-9 	 -0.7342897983606447
80 	 -1.434104025291522 	 4.833117408163556e-9 	 -0.8329925871227155
90 	 -1.4110031012716522 	 3.1775520804685534e-9 	 -1.2281342631682433
100 	 -1.421904168012374 	 0.0 	 -1.4219041680116182
