10 	 -1.3630432869782885 	 2.8353954709150587e-8 	 -0.007601007686002926
20 	 -1.3570947277679797 	 1.702849828693672e-8 	 -0.03381147923914991
30 	 -1.410002837684856 	 1.4666796060744205e-8 	 -0.08020567408056123
40 	 -1.4331415949255215 	 1.190682251748101e-8 	 -0.3970048099980708
50 	 -1.3883879674023425 	 9.443762656251027e-9 	 -0.4575202126515604
60 	 -1.4049177240300943 	 7.916987471586144e-9 	 -0.4604912723912066
70 	 -1.3795305648435645 	 6.183535949949198e-9 	 -0.7342897983606447
80 	 -1.4342688688230862 	 4.842235018941449e-9 	 -0.8329925871227155
90 	 -1.4107683362940673 	 3.173470003664676e-9 	 -1.2281342631682433
100 	 -1.4217968366716647 	 3.777035860513126e-10 	 -1.4219041680116182
