10 	 -1.3531517097629573 	 2.810438682654069e-8 	 -0.007601007686002926
20 	 -1.3536709531228728 	 1.6982083906785834e-8 	 -0.03381147923914991
30 	 -1.4114809026915127 	 1.4704692253319168e-8 	 -0.08020567408056123
40 	 -1.4334474419246472 	 1.1889940696948342e-8 	 -0.3970048099980708
50 	 -1.3875413796324725 	 9.430486230622261e-9 	 -0.4575202126515604
60 	 -1.405030682848846 	 7.91507992135087e-9 	 -0.4604912723912066
70 	 -1.3788872208353946 	 6.178160904707431e-9 	 -0.7342897983606447
80 	 -1.4341405303680446 	 4.8317337979187675e-9 	 -0.8329925871227155
90 	 -1.4108948592634292 	 3.1753008248978447e-9 	 -1.2281342631682433
100 	 -1.421904168012389 	 0.0 	 -1.4219041680116182
