10 	 992232.2368658275 	 0.018357409188255815 	 95457.67987701528
20 	 995934.7285798006 	 0.012219496557932991 	 195893.18703695523
30 	 996427.8447210087 	 0.009350611668568376 	 296328.9206432254
40 	 992316.6486057919 	 0.007463887615256503 	 396764.6542597638
50 	 993826.9556008538 	 0.006119576478393342 	 497200.3878763021
60 	 996581.4909721488 	 0.004997836897811622 	 597636.1214929943
70 	 991430.2187679565 	 0.003994337275332677 	 698071.8551097421
80 	 992804.6003606435 	 0.0030491263246468915 	 798507.5887161825
90 	 994545.3141311655 	 0.002037637303216515 	 898943.0958762357
100 	 994400.775752876 	 0.0 	 994400.7757533432
