10 	 989118.2832691539 	 0.013438228869248673 	 95457.67987701528
20 	 994250.0491677333 	 0.008935039699114248 	 195893.18703695523
30 	 996091.4996045223 	 0.006856546767691568 	 296328.9206432254
40 	 994408.9373254476 	 0.0055256410390450966 	 396764.6542597638
50 	 995604.0667517406 	 0.004507587955279722 	 497200.3878763021
60 	 995306.7845793199 	 0.0036638793064588887 	 597636.1214929943
70 	 992588.2673325002 	 0.0029442055553488807 	 698071.8551097421
80 	 993689.9353797317 	 0.00225146246347144 	 798507.5887161825
90 	 994466.4798956912 	 0.001500403519770281 	 898943.0958762357
100 	 994400.7757528767 	 0.0 	 994400.7757533432
