10 	 992141.6976243925 	 0.018340997358759038 	 95457.67987701528
20 	 996550.2115329448 	 0.012234552542109861 	 195893.18703695523
30 	 996437.7088215903 	 0.00934709621005506 	 296328.9206432254
40 	 992300.413496054 	 0.007465128394551155 	 396764.6542597638
50 	 993936.6221231164 	 0.006120833454763477 	 497200.3878763021
60 	 996526.382130247 	 0.004996851452393765 	 597636.1214929943
70 	 991392.4594207421 	 0.003993141182977294 	 698071.8551097421
80 	 992823.4884706438 	 0.0030492304897625144 	 798507.5887161825
90 	 994524.2897608295 	 0.002037063049744699 	 898943.0958762357
100 	 994400.775752876 	 0.0 	 994400.7757533432
