10 	 992875.8976803774 	 0.013139848141572513 	 95457.67987701528
20 	 996914.084495436 	 0.0074227679466252 	 195893.18703695523
30 	 994342.3724723328 	 0.0056228685390697876 	 296328.9206432254
40 	 991242.7813436016 	 0.004521251705851503 	 396764.6542597638
50 	 993830.3992220998 	 0.0036991171660131746 	 497200.3878763021
60 	 996314.9869918093 	 0.0030259138680494967 	 597636.1214929943
70 	 992608.1330634048 	 0.0024326015841860523 	 698071.8551097421
80 	 993535.781986212 	 0.0018572372734926405 	 798507.5887161825
90 	 994391.2413256152 	 0.0012338551832394846 	 898943.0958762357
100 	 994400.77575288 	 0.0 	 994400.7757533432
