10 	 991497.9339165061 	 0.01833733370443026 	 95457.67987701528
20 	 995923.3662981819 	 0.012229898330713872 	 195893.18703695523
30 	 996649.1669549646 	 0.009363285418198294 	 296328.9206432254
40 	 992539.0271448599 	 0.007478583704456041 	 396764.6542597638
50 	 993740.0772125976 	 0.006127577018364684 	 497200.3878763021
60 	 996318.7478421647 	 0.005003620159257734 	 597636.1214929943
70 	 991414.5463707711 	 0.004005173184488726 	 698071.8551097421
80 	 992958.0292177448 	 0.003065151118368459 	 798507.5887161825
90 	 994661.9639339093 	 0.0020591377896576556 	 898943.0958762357
100 	 994362.3944598448 	 0.00027199114724598794 	 994400.7757533432
