10 	 992620.3832787412 	 0.018338919345574148 	 95457.67987701528
20 	 996151.9734223575 	 0.012216444047230194 	 195893.18703695523
30 	 996460.3158674916 	 0.009343452089384858 	 296328.9206432254
40 	 992348.6109034668 	 0.007459180731571623 	 396764.6542597638
50 	 993701.5800560821 	 0.006114289372665676 	 497200.3878763021
60 	 996550.9710500196 	 0.004994179169293256 	 597636.1214929943
70 	 991484.9878241101 	 0.0039919201714287 	 698071.8551097421
80 	 992874.2767591306 	 0.003047541502083608 	 798507.5887161825
90 	 994529.6406636204 	 0.002035949165963639 	 898943.0958762357
100 	 994400.7757528753 	 0.0 	 994400.7757533432
