10 	 -0.2671679815166813 	 0.047792656158606575 	 -0.012906787872475563
20 	 -0.28598098978822756 	 0.019090374928719015 	 -0.02521882206228141
30 	 -0.26750997967439816 	 0.009806995110205139 	 -0.0798944370389265
40 	 -0.2887882186088718 	 0.006036535359843148 	 -0.16618468283838242
50 	 -0.2780210239546198 	 0.0054896448343405724 	 -0.1870277913705915
60 	 -0.2845968209077045 	 0.0022212790715557046 	 -0.18896249925664899
70 	 -0.2848023729424197 	 0.0014808584794878117 	 -0.1973552770745479
80 	 -0.28667640721781185 	 0.000740435212235093 	 -0.20728867679634067
90 	 -0.28458256052915243 	 1.0988917053443895e-8 	 -0.21840874614951716
100 	 -0.2864045810477633 	 0.0 	 -0.2864045810477645
