10 	 -0.2675559884973305 	 0.009292250704806488 	 -0.012906787872475563
20 	 -0.286670632802584 	 0.006194855270934045 	 -0.02521882206228141
30 	 -0.2668398455001423 	 0.003097442732077213 	 -0.0798944370389265
40 	 -0.28947279756357946 	 4.128732794853232e-8 	 -0.16618468283838242
50 	 -0.2782486922714015 	 3.2634937735892746e-8 	 -0.1870277913705915
60 	 -0.2845168479812315 	 2.6944809549479027e-8 	 -0.18896249925664899
70 	 -0.28500395013988267 	 2.2013863585821506e-8 	 -0.1973552770745479
80 	 -0.28683100733143563 	 1.6474247234671446e-8 	 -0.20728867679634067
90 	 -0.28464190266529105 	 1.1056630206084104e-8 	 -0.21840874614951716
100 	 -0.28640458104776295 	 0.0 	 -0.2864045810477645
