10 	 -0.2675687261900466 	 8.102246496553992e-8 	 -0.012906787872475563
20 	 -0.2877135205791791 	 6.373795523032836e-8 	 -0.02521882206228141
30 	 -0.26755464768703247 	 4.641081938259966e-8 	 -0.0798944370389265
40 	 -0.28948216770715385 	 4.1208686243796994e-8 	 -0.16618468283838242
50 	 -0.2781210952243832 	 3.273193067881594e-8 	 -0.1870277913705915
60 	 -0.284969182113759 	 2.7193157684735086e-8 	 -0.18896249925664899
70 	 -0.28473270711191506 	 2.20207745264057e-8 	 -0.1973552770745479
80 	 -0.2866772946942714 	 1.6454107645754285e-8 	 -0.20728867679634067
90 	 -0.28462914440882636 	 1.1042218486290466e-8 	 -0.21840874614951716
100 	 -0.2864045810477636 	 0.0 	 -0.2864045810477645
