10 	 -0.26468364926651955 	 7.859116054396125e-8 	 -0.012906787872475563
20 	 -0.28664620903957794 	 6.31234810226506e-8 	 -0.02521882206228141
30 	 -0.2691330506345597 	 4.8068959760182406e-8 	 -0.0798944370389265
40 	 -0.2887188342458807 	 4.100968339367516e-8 	 -0.16618468283838242
50 	 -0.27895380617846544 	 3.343104938100682e-8 	 -0.1870277913705915
60 	 -0.28448557171526934 	 2.729945186338722e-8 	 -0.18896249925664899
70 	 -0.28500926539588783 	 2.24574397433249e-8 	 -0.1973552770745479
80 	 -0.28713363762689514 	 1.6876030183531487e-8 	 -0.20728867679634067
90 	 -0.2844588875918634 	 1.0888665706878308e-8 	 -0.21840874614951716
100 	 -0.28655621304057577 	 4.2750307745606196e-9 	 -0.2864045810477645
