10 	 -0.26814800676072115 	 8.098771545703862e-8 	 -0.012906787872475563
20 	 -0.2879324134227298 	 6.379752888259673e-8 	 -0.02521882206228141
30 	 -0.2675507039920791 	 4.5740584712614747e-8 	 -0.0798944370389265
40 	 -0.28930984111049385 	 4.1007450956536125e-8 	 -0.16618468283838242
50 	 -0.2779384219169643 	 3.2326300556054595e-8 	 -0.1870277913705915
60 	 -0.28478075996524665 	 2.701082397488115e-8 	 -0.18896249925664899
70 	 -0.28507235785796964 	 2.2352803396058678e-8 	 -0.1973552770745479
80 	 -0.2868752843553301 	 1.6549912952510464e-8 	 -0.20728867679634067
90 	 -0.2846291754768852 	 1.1044604131550924e-8 	 -0.21840874614951716
100 	 -0.286404581047763 	 0.0 	 -0.2864045810477645
