10 	 -0.0024882320688789723 	 2.0960292965257695e-7 	 -0.0051140468139270435
20 	 -0.004735821071306382 	 4.832276483792482e-7 	 -0.0051198913462170564
30 	 -0.18127681958171415 	 3.547264308451164e-6 	 -0.006990510985356827
40 	 -0.04234071597542307 	 2.874570537595404e-6 	 -0.007079054816438015
50 	 -0.02843940873380776 	 1.8501791522312792e-6 	 -0.007934380873449089
60 	 -0.17306017046003158 	 1.7330003925034416e-6 	 -0.007964942847735816
70 	 -0.027812750807040793 	 1.280948205320925e-6 	 -0.007972090306897463
80 	 -0.16984591345852915 	 9.69366875993209e-7 	 -0.00797428294477075
90 	 -0.15991162646178755 	 5.682435041166276e-7 	 -0.008289264082541456
100 	 -0.16438027873214187 	 0.0 	 -0.16438027873214187
