10 	 -0.0027929082816904407 	 2.3798075058195225e-7 	 -0.0051140468139270435
20 	 -0.005299806379762732 	 5.712679981817088e-7 	 -0.0051198913462170564
30 	 -0.4748134941222849 	 7.296965908493197e-5 	 -0.006990510985356827
40 	 -0.040165528532985134 	 2.6633932654268993e-6 	 -0.007079054816438015
50 	 -0.028140796001675416 	 1.8094404683077316e-6 	 -0.007934380873449089
60 	 -0.2593283730954203 	 2.8607026605519734e-5 	 -0.007964942847735816
70 	 -0.02653898033830877 	 1.1462976936177773e-6 	 -0.007972090306897463
80 	 -0.19971397879815475 	 1.4573220278553682e-5 	 -0.00797428294477075
90 	 -0.17932180174808277 	 1.1188846717395232e-5 	 -0.008289264082541456
100 	 -0.1643802787321416 	 0.0 	 -0.16438027873214187
