10 	 -0.002301123987566613 	 1.9285505385143198e-7 	 -0.0051140468139270435
20 	 -0.004756206457163943 	 5.026345340993726e-7 	 -0.0051198913462170564
30 	 -0.4819017494476757 	 7.431339558268312e-5 	 -0.006990510985356827
40 	 -0.041120930418788 	 2.7495191604450232e-6 	 -0.007079054816438015
50 	 -0.02941789067633595 	 1.9368141341632153e-6 	 -0.007934380873449089
60 	 -0.26269557127447424 	 2.9276845877208662e-5 	 -0.007964942847735816
70 	 -0.026648689684239727 	 1.1552892822684108e-6 	 -0.007972090306897463
80 	 -0.20462516612548445 	 1.572484270061034e-5 	 -0.00797428294477075
90 	 -0.17766862379180332 	 1.0710847145828266e-5 	 -0.008289264082541456
100 	 -0.16438027873214148 	 0.0 	 -0.16438027873214187
