10 	 -0.002258067184830276 	 1.8386993420681873e-7 	 -0.0051140468139270435
20 	 -0.004532139589718219 	 4.409377273582603e-7 	 -0.0051198913462170564
30 	 -0.5724153492814491 	 9.09507894431068e-5 	 -0.006990510985356827
40 	 -0.04064053713810756 	 2.7152766556650977e-6 	 -0.007079054816438015
50 	 -0.027409747281054074 	 1.7239021252294215e-6 	 -0.007934380873449089
60 	 -0.24410348003336857 	 2.462541166557527e-5 	 -0.007964942847735816
70 	 -0.02676363248347571 	 1.1808551594698427e-6 	 -0.007972090306897463
80 	 -0.19763493737105725 	 1.3863280075210404e-5 	 -0.00797428294477075
90 	 -0.1786447629568969 	 1.0979776693564803e-5 	 -0.008289264082541456
100 	 -0.16438027873214178 	 0.0 	 -0.16438027873214187
