10 	 -0.0025296810017299276 	 2.2734198304650355e-7 	 -0.0051140468139270435
20 	 -0.004703135222251138 	 4.797528523671442e-7 	 -0.0051198913462170564
30 	 -0.5223903962767533 	 8.212065637851074e-5 	 -0.006990510985356827
40 	 -0.040096896453992656 	 2.6372542666298444e-6 	 -0.007079054816438015
50 	 -0.02757633810442784 	 1.7570142152397212e-6 	 -0.007934380873449089
60 	 -0.2633624926615114 	 2.9347301847636196e-5 	 -0.007964942847735816
70 	 -0.02747915849148578 	 1.2664605941725386e-6 	 -0.007972090306897463
80 	 -0.20053998537410958 	 1.4442297717223367e-5 	 -0.00797428294477075
90 	 -0.1750060451608262 	 9.847839170272468e-6 	 -0.008289264082541456
100 	 -0.16438027873214187 	 0.0 	 -0.16438027873214187
