10 	 -0.0024940765037030207 	 0.9126808071427956 	 -0.0051140468139270435
20 	 -0.00507970590102303 	 5.469740697727553e-7 	 -0.0051198913462170564
30 	 -0.5095404889474588 	 7.962277139014977e-5 	 -0.006990510985356827
40 	 -0.04113684816056323 	 2.758322838626937e-6 	 -0.007079054816438015
50 	 -0.028106451384695138 	 1.814074341509491e-6 	 -0.007934380873449089
60 	 -0.2521982644671468 	 2.690776596982549e-5 	 -0.007964942847735816
70 	 -0.026597480118815582 	 1.1528739572286958e-6 	 -0.007972090306897463
80 	 -0.20668454274682424 	 1.611855032249959e-5 	 -0.00797428294477075
90 	 -0.17634113487734215 	 1.0293752471778668e-5 	 -0.008289264082541456
100 	 -0.16438027873214198 	 0.0 	 -0.16438027873214187
