10 	 -0.0022858276097643647 	 1.8460573740700037e-7 	 -0.0051140468139270435
20 	 -0.004819005227742582 	 4.878439493337441e-7 	 -0.0051198913462170564
30 	 -0.495010508874563 	 7.655716688986898e-5 	 -0.006990510985356827
40 	 -0.0414476437691392 	 2.826711288339552e-6 	 -0.007079054816438015
50 	 -0.02828945182216834 	 1.8306866651663942e-6 	 -0.007934380873449089
60 	 -0.2509643894948767 	 2.658022036136412e-5 	 -0.007964942847735816
70 	 -0.026482483527764996 	 1.1410734423871959e-6 	 -0.007972090306897463
80 	 -0.1978706349798054 	 1.3903637884662362e-5 	 -0.00797428294477075
90 	 -0.17668147385537702 	 1.0422159166292557e-5 	 -0.008289264082541456
100 	 -0.16438027873214192 	 0.0 	 -0.16438027873214187
