10 	 6119.908201372593 	 7.590698911927835e-5 	 499.00114117041346
20 	 6110.951417471889 	 5.067693564655189e-5 	 957.577126485601
30 	 6118.9500365573185 	 3.8805696492394526e-5 	 1484.043120304066
40 	 6107.455238463617 	 3.1036739370780244e-5 	 1967.5724710207974
50 	 6107.435749684539 	 2.5347767249489165e-5 	 2670.7559719598516
60 	 6111.623339921908 	 2.0706831548618576e-5 	 3313.470106041458
70 	 6112.055361628581 	 1.6593684442792104e-5 	 4060.4319163273476
80 	 6113.5024251823 	 1.2681375418037402e-5 	 4741.428582206047
90 	 6112.853119155903 	 8.450833681450368e-6 	 5457.608839924503
100 	 6111.83607825374 	 0.0 	 6111.836078253736
