10 	 6119.589761060029 	 7.587600653095582e-5 	 499.00114117041346
20 	 6110.997828797101 	 5.0669044967618807e-5 	 957.577126485601
30 	 6119.06044032426 	 3.879225587101398e-5 	 1484.043120304066
40 	 6107.607885027915 	 3.103513092122564e-5 	 1967.5724710207974
50 	 6107.522937290565 	 2.5343587080450397e-5 	 2670.7559719598516
60 	 6111.6334534502275 	 2.070383682973261e-5 	 3313.470106041458
70 	 6112.293112265301 	 1.6594028783280546e-5 	 4060.4319163273476
80 	 6113.435401134791 	 1.2675541279301484e-5 	 4741.428582206047
90 	 6112.806012276886 	 8.448077298907556e-6 	 5457.608839924503
100 	 6111.836078253744 	 0.0 	 6111.836078253736
